timestamp,bus_id,route_id,lat,lng,speed,stop_name,stop_sequence
2024-01-01 13:16:00,KA-01-501-1474,501,12.985403,77.607928,37,BTM Layout,2
2024-01-01 13:21:00,KA-01-501-1474,501,12.991269,77.619757,39,Bommanahalli,3
2024-01-01 13:26:00,KA-01-501-1474,501,12.999009,77.610039,24,Hongasandra,4
2024-01-01 13:31:00,KA-01-501-1474,501,13.00071,77.627245,44,Electronic City,5
2024-01-01 13:22:00,KA-01-501-6567,501,12.983534,77.610055,15,Silk Board,1
2024-01-01 13:27:00,KA-01-501-6567,501,12.995661,77.613719,20,BTM Layout,2
2024-01-01 13:32:00,KA-01-501-6567,501,12.990847,77.617825,42,Bommanahalli,3
2024-01-01 13:37:00,KA-01-501-6567,501,12.994324,77.61672,19,Hongasandra,4
2024-01-01 13:42:00,KA-01-501-6567,501,12.995843,77.628417,33,Electronic City,5
2024-01-01 13:09:00,KA-01-502-2140,502,12.987508,77.622262,38,Whitefield,1
2024-01-01 13:14:00,KA-01-502-2140,502,12.998099,77.611603,35,ITPL,2
2024-01-01 13:19:00,KA-01-502-2140,502,13.001438,77.6121,15,Brookefield,3
2024-01-01 13:24:00,KA-01-502-2140,502,13.006728,77.631026,17,Kundalahalli,4
2024-01-01 13:29:00,KA-01-502-2140,502,13.004638,77.631218,38,Marathahalli,5
2024-01-01 13:13:00,KA-01-502-9691,502,13.001371,77.612071,27,Whitefield,1
2024-01-01 13:18:00,KA-01-502-9691,502,12.990305,77.626008,28,ITPL,2
2024-01-01 13:23:00,KA-01-502-9691,502,13.009413,77.622618,29,Brookefield,3
2024-01-01 13:28:00,KA-01-502-9691,502,13.008657,77.633307,25,Kundalahalli,4
2024-01-01 13:33:00,KA-01-502-9691,502,13.003888,77.628173,20,Marathahalli,5
2024-01-01 13:19:00,KA-01-502-7062,502,12.997754,77.623025,38,Whitefield,1
2024-01-01 13:24:00,KA-01-502-7062,502,12.998414,77.614201,25,ITPL,2
2024-01-01 13:29:00,KA-01-502-7062,502,13.009535,77.619945,39,Brookefield,3
2024-01-01 13:34:00,KA-01-502-7062,502,13.001924,77.628312,45,Kundalahalli,4
2024-01-01 13:39:00,KA-01-502-7062,502,13.015371,77.63487,33,Marathahalli,5
2024-01-01 13:56:00,KA-01-502-2391,502,12.993674,77.616916,16,Whitefield,1
2024-01-01 14:01:00,KA-01-502-2391,502,12.995818,77.621391,19,ITPL,2
2024-01-01 14:06:00,KA-01-502-2391,502,12.986952,77.621117,20,Brookefield,3
2024-01-01 14:11:00,KA-01-502-2391,502,13.004807,77.620845,39,Kundalahalli,4
2024-01-01 14:16:00,KA-01-502-2391,502,13.009532,77.629578,34,Marathahalli,5
2024-01-01 13:43:00,KA-01-502-1815,502,13.000377,77.622465,17,Whitefield,1
2024-01-01 13:48:00,KA-01-502-1815,502,12.993271,77.617846,23,ITPL,2
2024-01-01 13:53:00,KA-01-502-1815,502,12.99923,77.620342,29,Brookefield,3
2024-01-01 13:58:00,KA-01-502-1815,502,13.004575,77.622809,36,Kundalahalli,4
2024-01-01 14:03:00,KA-01-502-1815,502,13.001947,77.633714,28,Marathahalli,5
2024-01-01 13:26:00,KA-01-503-8242,503,13.004748,77.620578,23,Koramangala,1
2024-01-01 13:31:00,KA-01-503-8242,503,13.010077,77.625442,21,5th Block,2
2024-01-01 13:36:00,KA-01-503-8242,503,13.010866,77.636702,39,Wilson Garden,3
2024-01-01 13:41:00,KA-01-503-8242,503,13.013432,77.638874,31,4th Block Jayanagar,4
2024-01-01 13:46:00,KA-01-503-8242,503,13.015018,77.639618,18,Jayanagar,5
2024-01-01 13:27:00,KA-01-503-6655,503,13.000571,77.620867,18,Koramangala,1
2024-01-01 13:32:00,KA-01-503-6655,503,13.004716,77.620857,24,5th Block,2
2024-01-01 13:37:00,KA-01-503-6655,503,13.007144,77.631176,36,Wilson Garden,3
2024-01-01 13:42:00,KA-01-503-6655,503,13.012319,77.635393,36,4th Block Jayanagar,4
2024-01-01 13:47:00,KA-01-503-6655,503,13.017291,77.642997,33,Jayanagar,5
2024-01-01 13:33:00,KA-01-503-8972,503,13.005973,77.621351,36,Koramangala,1
2024-01-01 13:38:00,KA-01-503-8972,503,12.999584,77.62339,24,5th Block,2
2024-01-01 13:43:00,KA-01-503-8972,503,13.007164,77.63084,16,Wilson Garden,3
2024-01-01 13:48:00,KA-01-503-8972,503,13.00975,77.630119,22,4th Block Jayanagar,4
2024-01-01 13:53:00,KA-01-503-8972,503,13.015319,77.641507,27,Jayanagar,5
2024-01-01 13:00:00,KA-01-503-1897,503,13.004575,77.621813,21,Koramangala,1
2024-01-01 13:05:00,KA-01-503-1897,503,13.003535,77.623967,24,5th Block,2
2024-01-01 13:10:00,KA-01-503-1897,503,13.009443,77.628358,45,Wilson Garden,3
2024-01-01 13:15:00,KA-01-503-1897,503,13.016466,77.627671,21,4th Block Jayanagar,4
2024-01-01 13:20:00,KA-01-503-1897,503,13.015802,77.642106,39,Jayanagar,5
2024-01-01 13:48:00,KA-01-503-3248,503,13.002519,77.638065,23,Koramangala,1
2024-01-01 13:53:00,KA-01-503-3248,503,13.007349,77.62358,24,5th Block,2
2024-01-01 13:58:00,KA-01-503-3248,503,13.009123,77.623719,25,Wilson Garden,3
2024-01-01 14:03:00,KA-01-503-3248,503,13.013197,77.632435,18,4th Block Jayanagar,4
2024-01-01 14:08:00,KA-01-503-3248,503,13.022177,77.637852,15,Jayanagar,5
2024-01-01 13:11:00,KA-01-504-8055,504,13.011016,77.631422,19,Indiranagar,1
2024-01-01 13:16:00,KA-01-504-8055,504,13.024294,77.636994,27,100 Feet Road,2
2024-01-01 13:21:00,KA-01-504-8055,504,13.028763,77.646671,32,HAL,3
2024-01-01 13:26:00,KA-01-504-8055,504,13.02601,77.648444,37,Trinity,4
2024-01-01 13:31:00,KA-01-504-8055,504,13.029569,77.640962,22,MG Road,5
2024-01-01 13:35:00,KA-01-504-9196,504,13.010206,77.638826,41,Indiranagar,1
2024-01-01 13:40:00,KA-01-504-9196,504,13.015356,77.631574,36,100 Feet Road,2
2024-01-01 13:45:00,KA-01-504-9196,504,13.019338,77.651121,40,HAL,3
2024-01-01 13:50:00,KA-01-504-9196,504,13.029834,77.64629,26,Trinity,4
2024-01-01 13:55:00,KA-01-504-9196,504,13.032357,77.648767,17,MG Road,5
2024-01-01 13:55:00,KA-01-504-7505,504,13.003081,77.629978,38,Indiranagar,1
2024-01-01 14:00:00,KA-01-504-7505,504,13.023414,77.63723,16,100 Feet Road,2
2024-01-01 14:05:00,KA-01-504-7505,504,13.018383,77.641101,28,HAL,3
2024-01-01 14:10:00,KA-01-504-7505,504,13.033121,77.65473,15,Trinity,4
2024-01-01 14:15:00,KA-01-504-7505,504,13.038694,77.649805,29,MG Road,5
2024-01-01 13:55:00,KA-01-504-2275,504,13.013078,77.627017,25,Indiranagar,1
2024-01-01 14:00:00,KA-01-504-2275,504,13.022985,77.632761,33,100 Feet Road,2
2024-01-01 14:05:00,KA-01-504-2275,504,13.020684,77.637113,28,HAL,3
2024-01-01 14:10:00,KA-01-504-2275,504,13.020656,77.642414,33,Trinity,4
2024-01-01 14:15:00,KA-01-504-2275,504,13.024561,77.647904,27,MG Road,5
2024-01-01 13:18:00,KA-01-504-7843,504,13.008859,77.638767,18,Indiranagar,1
2024-01-01 13:23:00,KA-01-504-7843,504,13.010076,77.639703,27,100 Feet Road,2
2024-01-01 13:28:00,KA-01-504-7843,504,13.02569,77.640034,15,HAL,3
2024-01-01 13:33:00,KA-01-504-7843,504,13.02001,77.645447,45,Trinity,4
2024-01-01 13:38:00,KA-01-504-7843,504,13.033499,77.651571,25,MG Road,5
2024-01-01 14:53:00,KA-01-500-8538,500,12.968944,77.597019,37,Majestic,1
2024-01-01 14:58:00,KA-01-500-8538,500,12.970089,77.602007,44,City Railway Station,2
2024-01-01 15:03:00,KA-01-500-8538,500,12.981643,77.601061,26,Chickpet,3
2024-01-01 15:08:00,KA-01-500-8538,500,12.979407,77.602167,17,Avenue Road,4
2024-01-01 15:13:00,KA-01-500-8538,500,12.990274,77.616745,28,K.R. Market,5
2024-01-01 14:15:00,KA-01-500-2734,500,12.968413,77.596892,28,Majestic,1
2024-01-01 14:20:00,KA-01-500-2734,500,12.965165,77.595677,33,City Railway Station,2
2024-01-01 14:25:00,KA-01-500-2734,500,12.979445,77.598052,27,Chickpet,3
2024-01-01 14:30:00,KA-01-500-2734,500,12.978917,77.603261,31,Avenue Road,4
2024-01-01 14:35:00,KA-01-500-2734,500,12.989061,77.609663,17,K.R. Market,5
2024-01-01 14:55:00,KA-01-500-7484,500,12.960409,77.583996,24,Majestic,1
2024-01-01 15:00:00,KA-01-500-7484,500,12.972566,77.600888,38,City Railway Station,2
2024-01-01 15:05:00,KA-01-500-7484,500,12.965862,77.600101,25,Chickpet,3
2024-01-01 15:10:00,KA-01-500-7484,500,12.980969,77.613542,22,Avenue Road,4
2024-01-01 15:15:00,KA-01-500-7484,500,12.985675,77.612515,25,K.R. Market,5
2024-01-01 14:32:00,KA-01-501-2251,501,12.982306,77.593947,35,Silk Board,1
2024-01-01 14:37:00,KA-01-501-2251,501,12.989441,77.609677,18,BTM Layout,2
2024-01-01 14:42:00,KA-01-501-2251,501,12.992141,77.632231,31,Bommanahalli,3
2024-01-01 14:47:00,KA-01-501-2251,501,12.983179,77.625223,31,Hongasandra,4
2024-01-01 14:52:00,KA-01-501-2251,501,12.996163,77.622037,21,Electronic City,5
2024-01-01 14:22:00,KA-01-501-6724,501,12.981372,77.602479,38,Silk Board,1
2024-01-01 14:27:00,KA-01-501-6724,501,12.982751,77.610248,45,BTM Layout,2
2024-01-01 14:32:00,KA-01-501-6724,501,12.982014,77.616353,41,Bommanahalli,3
2024-01-01 14:37:00,KA-01-501-6724,501,12.991519,77.61095,35,Hongasandra,4
2024-01-01 14:42:00,KA-01-501-6724,501,12.99535,77.626886,41,Electronic City,5
2024-01-01 14:15:00,KA-01-501-3419,501,12.978923,77.606392,18,Silk Board,1
2024-01-01 14:20:00,KA-01-501-3419,501,12.981945,77.61239,19,BTM Layout,2
2024-01-01 14:25:00,KA-01-501-3419,501,12.993028,77.621843,23,Bommanahalli,3
2024-01-01 14:30:00,KA-01-501-3419,501,12.992722,77.619943,21,Hongasandra,4
2024-01-01 14:35:00,KA-01-501-3419,501,12.99809,77.627079,20,Electronic City,5
2024-01-01 14:48:00,KA-01-502-3504,502,12.988006,77.618325,39,Whitefield,1
2024-01-01 14:53:00,KA-01-502-3504,502,12.994627,77.618279,35,ITPL,2
2024-01-01 14:58:00,KA-01-502-3504,502,13.000059,77.623861,17,Brookefield,3
2024-01-01 15:03:00,KA-01-502-3504,502,13.003019,77.627674,20,Kundalahalli,4
2024-01-01 15:08:00,KA-01-502-3504,502,13.015491,77.635527,45,Marathahalli,5
2024-01-01 14:29:00,KA-01-502-9095,502,12.995946,77.612322,39,Whitefield,1
2024-01-01 14:34:00,KA-01-502-9095,502,12.991154,77.623377,33,ITPL,2
2024-01-01 14:39:00,KA-01-502-9095,502,13.00398,77.629963,39,Brookefield,3
2024-01-01 14:44:00,KA-01-502-9095,502,13.00058,77.625452,33,Kundalahalli,4
2024-01-01 14:49:00,KA-01-502-9095,502,12.999403,77.628638,29,Marathahalli,5
2024-01-01 14:55:00,KA-01-502-6295,502,12.996583,77.612268,35,Whitefield,1
2024-01-01 15:00:00,KA-01-502-6295,502,12.998802,77.617647,25,ITPL,2
2024-01-01 15:05:00,KA-01-502-6295,502,13.00122,77.616862,19,Brookefield,3
2024-01-01 15:10:00,KA-01-502-6295,502,13.004026,77.611644,29,Kundalahalli,4
2024-01-01 15:15:00,KA-01-502-6295,502,13.006666,77.622448,17,Marathahalli,5
2024-01-01 14:28:00,KA-01-502-8682,502,12.99763,77.618487,35,Whitefield,1
2024-01-01 14:33:00,KA-01-502-8682,502,12.997933,77.626205,24,ITPL,2
2024-01-01 14:38:00,KA-01-502-8682,502,12.994855,77.631337,40,Brookefield,3
2024-01-01 14:43:00,KA-01-502-8682,502,13.008261,77.625417,23,Kundalahalli,4
2024-01-01 14:48:00,KA-01-502-8682,502,13.013278,77.625069,33,Marathahalli,5
2024-01-01 14:22:00,KA-01-502-1920,502,12.987477,77.611557,31,Whitefield,1
2024-01-01 14:27:00,KA-01-502-1920,502,12.992955,77.613317,17,ITPL,2
2024-01-01 14:32:00,KA-01-502-1920,502,13.005715,77.621306,24,Brookefield,3
2024-01-01 14:37:00,KA-01-502-1920,502,13.005363,77.623748,29,Kundalahalli,4
2024-01-01 14:42:00,KA-01-502-1920,502,12.998497,77.63195,29,Marathahalli,5
2024-01-01 14:03:00,KA-01-502-1616,502,12.982039,77.614257,26,Whitefield,1
2024-01-01 14:08:00,KA-01-502-1616,502,12.988758,77.628536,41,ITPL,2
2024-01-01 14:13:00,KA-01-502-1616,502,13.004157,77.623129,24,Brookefield,3
2024-01-01 14:18:00,KA-01-502-1616,502,13.009919,77.622368,17,Kundalahalli,4
2024-01-01 14:23:00,KA-01-502-1616,502,13.010317,77.631599,35,Marathahalli,5
2024-01-01 14:24:00,KA-01-503-9307,503,13.00292,77.630962,29,Koramangala,1
2024-01-01 14:29:00,KA-01-503-9307,503,13.009262,77.630044,33,5th Block,2
2024-01-01 14:34:00,KA-01-503-9307,503,13.001326,77.6278,32,Wilson Garden,3
2024-01-01 14:39:00,KA-01-503-9307,503,13.012986,77.637067,45,4th Block Jayanagar,4
2024-01-01 14:44:00,KA-01-503-9307,503,13.011949,77.652658,40,Jayanagar,5
2024-01-01 14:28:00,KA-01-503-1672,503,13.009182,77.627611,44,Koramangala,1
2024-01-01 14:33:00,KA-01-503-1672,503,13.00596,77.627539,40,5th Block,2
2024-01-01 14:38:00,KA-01-503-1672,503,13.00484,77.632987,33,Wilson Garden,3
2024-01-01 14:43:00,KA-01-503-1672,503,13.014889,77.630391,35,4th Block Jayanagar,4
2024-01-01 14:48:00,KA-01-503-1672,503,13.019271,77.639824,21,Jayanagar,5
2024-01-01 14:32:00,KA-01-504-8792,504,13.002061,77.630298,19,Indiranagar,1
2024-01-01 14:37:00,KA-01-504-8792,504,13.013532,77.648038,45,100 Feet Road,2
2024-01-01 14:42:00,KA-01-504-8792,504,13.022383,77.635923,16,HAL,3
2024-01-01 14:47:00,KA-01-504-8792,504,13.02603,77.638863,29,Trinity,4
2024-01-01 14:52:00,KA-01-504-8792,504,13.033013,77.648244,18,MG Road,5
2024-01-01 14:45:00,KA-01-504-6626,504,13.011132,77.641229,17,Indiranagar,1
2024-01-01 14:50:00,KA-01-504-6626,504,13.009164,77.631614,31,100 Feet Road,2
2024-01-01 14:55:00,KA-01-504-6626,504,13.016682,77.647792,35,HAL,3
2024-01-01 15:00:00,KA-01-504-6626,504,13.016003,77.632439,20,Trinity,4
2024-01-01 15:05:00,KA-01-504-6626,504,13.025344,77.653359,16,MG Road,5
2024-01-01 14:45:00,KA-01-504-5059,504,13.017601,77.632284,29,Indiranagar,1
2024-01-01 14:50:00,KA-01-504-5059,504,13.013543,77.64437,29,100 Feet Road,2
2024-01-01 14:55:00,KA-01-504-5059,504,13.010251,77.640657,31,HAL,3
2024-01-01 15:00:00,KA-01-504-5059,504,13.024552,77.648846,31,Trinity,4
2024-01-01 15:05:00,KA-01-504-5059,504,13.025051,77.650772,34,MG Road,5
2024-01-01 14:23:00,KA-01-504-3600,504,12.999158,77.631309,26,Indiranagar,1
2024-01-01 14:28:00,KA-01-504-3600,504,13.017868,77.633689,44,100 Feet Road,2
2024-01-01 14:33:00,KA-01-504-3600,504,13.019895,77.644834,24,HAL,3
2024-01-01 14:38:00,KA-01-504-3600,504,13.021887,77.647452,27,Trinity,4
2024-01-01 14:43:00,KA-01-504-3600,504,13.022786,77.649567,28,MG Road,5
2024-01-01 15:50:00,KA-01-500-1857,500,12.974651,77.595385,35,Majestic,1
2024-01-01 15:55:00,KA-01-500-1857,500,12.972667,77.599721,35,City Railway Station,2
2024-01-01 16:00:00,KA-01-500-1857,500,12.983173,77.59235,25,Chickpet,3
2024-01-01 16:05:00,KA-01-500-1857,500,12.989395,77.604919,17,Avenue Road,4
2024-01-01 16:10:00,KA-01-500-1857,500,12.989727,77.616586,25,K.R. Market,5
2024-01-01 15:35:00,KA-01-500-2548,500,12.964742,77.591053,36,Majestic,1
2024-01-01 15:40:00,KA-01-500-2548,500,12.974157,77.594681,27,City Railway Station,2
2024-01-01 15:45:00,KA-01-500-2548,500,12.988275,77.598316,24,Chickpet,3
2024-01-01 15:50:00,KA-01-500-2548,500,12.980822,77.607622,23,Avenue Road,4
2024-01-01 15:55:00,KA-01-500-2548,500,12.981589,77.608622,38,K.R. Market,5
2024-01-01 15:21:00,KA-01-500-3463,500,12.973187,77.592936,17,Majestic,1
2024-01-01 15:26:00,KA-01-500-3463,500,12.975133,77.595953,33,City Railway Station,2
2024-01-01 15:31:00,KA-01-500-3463,500,12.972028,77.604208,36,Chickpet,3
2024-01-01 15:36:00,KA-01-500-3463,500,12.992375,77.606692,19,Avenue Road,4
2024-01-01 15:41:00,KA-01-500-3463,500,12.988726,77.614064,44,K.R. Market,5
2024-01-01 15:19:00,KA-01-500-6731,500,12.965253,77.603113,45,Majestic,1
2024-01-01 15:24:00,KA-01-500-6731,500,12.976612,77.606759,35,City Railway Station,2
2024-01-01 15:29:00,KA-01-500-6731,500,12.975935,77.61169,37,Chickpet,3
2024-01-01 15:34:00,KA-01-500-6731,500,12.987476,77.609365,36,Avenue Road,4
2024-01-01 15:39:00,KA-01-500-6731,500,12.98877,77.609357,27,K.R. Market,5
2024-01-01 15:19:00,KA-01-501-2388,501,12.987603,77.605302,32,Silk Board,1
2024-01-01 15:24:00,KA-01-501-2388,501,12.975765,77.603014,27,BTM Layout,2
2024-01-01 15:29:00,KA-01-501-2388,501,12.988671,77.61415,35,Bommanahalli,3
2024-01-01 15:34:00,KA-01-501-2388,501,12.993317,77.622695,40,Hongasandra,4
2024-01-01 15:39:00,KA-01-501-2388,501,12.987844,77.621318,25,Electronic City,5
2024-01-01 15:42:00,KA-01-501-3093,501,12.97251,77.608399,37,Silk Board,1
2024-01-01 15:47:00,KA-01-501-3093,501,12.985128,77.610698,41,BTM Layout,2
2024-01-01 15:52:00,KA-01-501-3093,501,12.985281,77.618997,45,Bommanahalli,3
2024-01-01 15:57:00,KA-01-501-3093,501,12.998809,77.619518,38,Hongasandra,4
2024-01-01 16:02:00,KA-01-501-3093,501,12.996952,77.623499,36,Electronic City,5
2024-01-01 15:05:00,KA-01-501-9624,501,12.978066,77.608878,35,Silk Board,1
2024-01-01 15:10:00,KA-01-501-9624,501,12.993847,77.613953,36,BTM Layout,2
2024-01-01 15:15:00,KA-01-501-9624,501,12.985952,77.614407,28,Bommanahalli,3
2024-01-01 15:20:00,KA-01-501-9624,501,12.987134,77.619462,31,Hongasandra,4
2024-01-01 15:25:00,KA-01-501-9624,501,12.999853,77.611251,26,Electronic City,5
2024-01-01 15:19:00,KA-01-502-6940,502,12.985791,77.613184,20,Whitefield,1
2024-01-01 15:24:00,KA-01-502-6940,502,12.994096,77.612553,45,ITPL,2
2024-01-01 15:29:00,KA-01-502-6940,502,13.001545,77.623857,21,Brookefield,3
2024-01-01 15:34:00,KA-01-502-6940,502,13.002629,77.622821,25,Kundalahalli,4
2024-01-01 15:39:00,KA-01-502-6940,502,13.012844,77.638877,45,Marathahalli,5
2024-01-01 15:12:00,KA-01-502-8967,502,12.989182,77.611539,22,Whitefield,1
2024-01-01 15:17:00,KA-01-502-8967,502,12.998056,77.61681,19,ITPL,2
2024-01-01 15:22:00,KA-01-502-8967,502,12.998903,77.626298,19,Brookefield,3
2024-01-01 15:27:00,KA-01-502-8967,502,12.994053,77.633192,17,Kundalahalli,4
2024-01-01 15:32:00,KA-01-502-8967,502,13.007963,77.628543,24,Marathahalli,5
2024-01-01 15:49:00,KA-01-503-9317,503,13.001154,77.624412,32,Koramangala,1
2024-01-01 15:54:00,KA-01-503-9317,503,12.996944,77.636075,41,5th Block,2
2024-01-01 15:59:00,KA-01-503-9317,503,13.009807,77.634815,38,Wilson Garden,3
2024-01-01 16:04:00,KA-01-503-9317,503,13.018358,77.631494,43,4th Block Jayanagar,4
2024-01-01 16:09:00,KA-01-503-9317,503,13.019967,77.639262,31,Jayanagar,5
2024-01-01 15:42:00,KA-01-503-1618,503,13.005834,77.613964,25,Koramangala,1
2024-01-01 15:47:00,KA-01-503-1618,503,13.005105,77.625586,43,5th Block,2
2024-01-01 15:52:00,KA-01-503-1618,503,13.011761,77.63495,39,Wilson Garden,3
2024-01-01 15:57:00,KA-01-503-1618,503,13.010062,77.633039,34,4th Block Jayanagar,4
2024-01-01 16:02:00,KA-01-503-1618,503,13.017047,77.636117,19,Jayanagar,5
2024-01-01 15:09:00,KA-01-504-7172,504,13.01581,77.632754,20,Indiranagar,1
2024-01-01 15:14:00,KA-01-504-7172,504,13.001065,77.636726,20,100 Feet Road,2
2024-01-01 15:19:00,KA-01-504-7172,504,13.014407,77.634444,41,HAL,3
2024-01-01 15:24:00,KA-01-504-7172,504,13.017413,77.647147,37,Trinity,4
2024-01-01 15:29:00,KA-01-504-7172,504,13.034243,77.652166,39,MG Road,5
2024-01-01 15:46:00,KA-01-504-3712,504,13.008567,77.63688,29,Indiranagar,1
2024-01-01 15:51:00,KA-01-504-3712,504,13.013305,77.635127,16,100 Feet Road,2
2024-01-01 15:56:00,KA-01-504-3712,504,13.013828,77.633841,28,HAL,3
2024-01-01 16:01:00,KA-01-504-3712,504,13.02165,77.64739,26,Trinity,4
2024-01-01 16:06:00,KA-01-504-3712,504,13.027117,77.64852,36,MG Road,5
2024-01-01 15:28:00,KA-01-504-4891,504,13.006871,77.637641,34,Indiranagar,1
2024-01-01 15:33:00,KA-01-504-4891,504,13.009014,77.64248,24,100 Feet Road,2
2024-01-01 15:38:00,KA-01-504-4891,504,13.014589,77.638838,39,HAL,3
2024-01-01 15:43:00,KA-01-504-4891,504,13.016266,77.644093,38,Trinity,4
2024-01-01 15:48:00,KA-01-504-4891,504,13.032477,77.653178,40,MG Road,5
2024-01-01 15:14:00,KA-01-504-8355,504,13.016492,77.637211,32,Indiranagar,1
2024-01-01 15:19:00,KA-01-504-8355,504,13.010082,77.636946,22,100 Feet Road,2
2024-01-01 15:24:00,KA-01-504-8355,504,13.015699,77.649253,24,HAL,3
2024-01-01 15:29:00,KA-01-504-8355,504,13.017616,77.651068,45,Trinity,4
2024-01-01 15:34:00,KA-01-504-8355,504,13.032065,77.659748,40,MG Road,5
2024-01-01 15:57:00,KA-01-504-8684,504,13.009552,77.638162,41,Indiranagar,1
2024-01-01 16:02:00,KA-01-504-8684,504,13.027008,77.635512,21,100 Feet Road,2
2024-01-01 16:07:00,KA-01-504-8684,504,13.011925,77.6332,26,HAL,3
2024-01-01 16:12:00,KA-01-504-8684,504,13.027164,77.637184,36,Trinity,4
2024-01-01 16:17:00,KA-01-504-8684,504,13.025738,77.652787,45,MG Road,5
2024-01-01 15:29:00,KA-01-504-8218,504,13.012526,77.636727,39,Indiranagar,1
2024-01-01 15:34:00,KA-01-504-8218,504,13.016711,77.644994,24,100 Feet Road,2
2024-01-01 15:39:00,KA-01-504-8218,504,13.014838,77.639215,39,HAL,3
2024-01-01 15:44:00,KA-01-504-8218,504,13.019737,77.650751,27,Trinity,4
2024-01-01 15:49:00,KA-01-504-8218,504,13.032102,77.652856,31,MG Road,5
2024-01-01 16:10:00,KA-01-500-7859,500,12.977517,77.58871,41,Majestic,1
2024-01-01 16:15:00,KA-01-500-7859,500,12.983936,77.606216,21,City Railway Station,2
2024-01-01 16:20:00,KA-01-500-7859,500,12.983278,77.611509,40,Chickpet,3
2024-01-01 16:25:00,KA-01-500-7859,500,12.975317,77.603978,34,Avenue Road,4
2024-01-01 16:30:00,KA-01-500-7859,500,12.983923,77.614207,19,K.R. Market,5
2024-01-01 16:03:00,KA-01-500-5096,500,12.966349,77.598387,35,Majestic,1
2024-01-01 16:08:00,KA-01-500-5096,500,12.982453,77.602076,30,City Railway Station,2
2024-01-01 16:13:00,KA-01-500-5096,500,12.981019,77.597661,42,Chickpet,3
2024-01-01 16:18:00,KA-01-500-5096,500,12.979366,77.612848,26,Avenue Road,4
2024-01-01 16:23:00,KA-01-500-5096,500,12.991497,77.610405,32,K.R. Market,5
2024-01-01 16:45:00,KA-01-500-2680,500,12.96951,77.584471,42,Majestic,1
2024-01-01 16:50:00,KA-01-500-2680,500,12.970246,77.608157,31,City Railway Station,2
2024-01-01 16:55:00,KA-01-500-2680,500,12.973198,77.603547,42,Chickpet,3
2024-01-01 17:00:00,KA-01-500-2680,500,12.988637,77.600325,18,Avenue Road,4
2024-01-01 17:05:00,KA-01-500-2680,500,12.988524,77.61529,24,K.R. Market,5
2024-01-01 16:48:00,KA-01-500-2374,500,12.971662,77.608942,20,Majestic,1
2024-01-01 16:53:00,KA-01-500-2374,500,12.967257,77.603894,23,City Railway Station,2
2024-01-01 16:58:00,KA-01-500-2374,500,12.978736,77.60646,29,Chickpet,3
2024-01-01 17:03:00,KA-01-500-2374,500,12.985807,77.602934,43,Avenue Road,4
2024-01-01 17:08:00,KA-01-500-2374,500,12.988745,77.60131,31,K.R. Market,5
2024-01-01 16:53:00,KA-01-500-3414,500,12.974616,77.596091,28,Majestic,1
2024-01-01 16:58:00,KA-01-500-3414,500,12.978793,77.603891,17,City Railway Station,2
2024-01-01 17:03:00,KA-01-500-3414,500,12.981438,77.60334,45,Chickpet,3
2024-01-01 17:08:00,KA-01-500-3414,500,12.979195,77.603039,44,Avenue Road,4
2024-01-01 17:13:00,KA-01-500-3414,500,12.993534,77.617782,22,K.R. Market,5
2024-01-01 16:56:00,KA-01-500-8391,500,12.970409,77.59483,26,Majestic,1
2024-01-01 17:01:00,KA-01-500-8391,500,12.971077,77.604464,44,City Railway Station,2
2024-01-01 17:06:00,KA-01-500-8391,500,12.982927,77.612306,15,Chickpet,3
2024-01-01 17:11:00,KA-01-500-8391,500,12.979208,77.60471,28,Avenue Road,4
2024-01-01 17:16:00,KA-01-500-8391,500,12.988757,77.613832,16,K.R. Market,5
2024-01-01 16:23:00,KA-01-501-9224,501,12.980522,77.600235,22,Silk Board,1
2024-01-01 16:28:00,KA-01-501-9224,501,12.990007,77.612206,27,BTM Layout,2
2024-01-01 16:33:00,KA-01-501-9224,501,12.985019,77.619377,17,Bommanahalli,3
2024-01-01 16:38:00,KA-01-501-9224,501,12.999451,77.617271,26,Hongasandra,4
2024-01-01 16:43:00,KA-01-501-9224,501,12.997998,77.62337,22,Electronic City,5
2024-01-01 16:20:00,KA-01-501-1461,501,12.977291,77.60475,44,Silk Board,1
2024-01-01 16:25:00,KA-01-501-1461,501,12.974838,77.612982,18,BTM Layout,2
2024-01-01 16:30:00,KA-01-501-1461,501,12.981793,77.620117,41,Bommanahalli,3
2024-01-01 16:35:00,KA-01-501-1461,501,12.991949,77.615542,37,Hongasandra,4
2024-01-01 16:40:00,KA-01-501-1461,501,12.994461,77.61916,35,Electronic City,5
2024-01-01 16:50:00,KA-01-501-6493,501,12.988693,77.592161,19,Silk Board,1
2024-01-01 16:55:00,KA-01-501-6493,501,12.991985,77.61029,19,BTM Layout,2
2024-01-01 17:00:00,KA-01-501-6493,501,12.983565,77.607223,16,Bommanahalli,3
2024-01-01 17:05:00,KA-01-501-6493,501,13.001982,77.611872,24,Hongasandra,4
2024-01-01 17:10:00,KA-01-501-6493,501,12.991833,77.626287,44,Electronic City,5
2024-01-01 16:44:00,KA-01-501-8740,501,12.983293,77.59991,41,Silk Board,1
2024-01-01 16:49:00,KA-01-501-8740,501,12.986683,77.603471,19,BTM Layout,2
2024-01-01 16:54:00,KA-01-501-8740,501,12.995104,77.617907,39,Bommanahalli,3
